79711, 7435
61971, 5637
61971, 5637
61971, 5637
61971, 5637
61942, 5637
61942, 5637
61948, 5637
61929, 5637
61928, 5637
61844, 5627
61715, 5619
61687, 5619
61687, 5619
61581, 5616
61581, 5616
61589, 5616
61589, 5616
61571, 5613
61329, 5606
61329, 5606
61329, 5606
61329, 5606
61325, 5606
61327, 5602
61315, 5602
61305, 5622
61198, 5623
61198, 5623
61191, 5606
61191, 5602
61214, 5607
61118, 5613
61120, 5613
61120, 5613
61120, 5613
61120, 5613
61120, 5613
61121, 5615
61120, 5613
61121, 5615
61121, 5615
61108, 5613
61101, 5613
61101, 5613
61102, 5613
61102, 5613
61017, 5607
61015, 5607
61015, 5607
60977, 5605
60963, 5607
60962, 5607
60962, 5607
60944, 5607
60945, 5607
60942, 5607
60906, 5608
60942, 5607
60906, 5608
60911, 5608
60911, 5608
60911, 5608
60911, 5608
60912, 5608
60940, 5608
61410, 5631
61410, 5631
61418, 5631
61418, 5631
61418, 5631
61206, 5634
61206, 5634
60939, 5608
61206, 5634
61214, 5641
61206, 5641
61197, 5639
61139, 5635
61140, 5635
61131, 5635
61120, 5635
61119, 5635
61114, 5635
61114, 5635
61084, 5636
61084, 5636
61084, 5636
61030, 5636
61030, 5636
61088, 5645
61088, 5645
61034, 5645
61034, 5645
61034, 5645
62175, 5663
61034, 5645
61021, 5645
62175, 5663
61023, 5647
61023, 5647
62175, 5663
62175, 5663
62175, 5663
62175, 5663
62175, 5663
62177, 5663
62175, 5663
59884, 5593
60016, 5530
60014, 5530
60014, 5530
60014, 5530
60014, 5530
60014, 5530
60014, 5530
58772, 5512
58772, 5513
58460, 5475
58625, 5484
58625, 5484
58625, 5484
58460, 5475
58418, 5470
58418, 5470
58356, 5468
58349, 5468
58342, 5468
58253, 5465
58247, 5465
58267, 5468
58267, 5468
58278, 5468
58250, 5467
58250, 5467
58250, 5467
58250, 5467
58250, 5467
58229, 5464
58229, 5464
58232, 5464
58232, 5464
58201, 5463
58190, 5463
58240, 5463
58208, 5463
58180, 5465
58656, 5551
58176, 5462
58147, 5462
57998, 5448
57914, 5446
57914, 5446
57914, 5446
57914, 5446
57914, 5446
57736, 5428
57736, 5429
57736, 5429
57736, 5426
57745, 5453
57738, 5460
57723, 5460
57704, 5459
57646, 5460
47102, 4735
47806, 4791
47811, 4790
47805, 4790
47804, 4790
47039, 4717
47597, 4788
47513, 4784
46848, 4717
47424, 4767
46848, 4717
46848, 4717
46857, 4717
46735, 4710
46781, 4712
46468, 4676
46514, 4678
46514, 4678
46513, 4678
46443, 4677
46443, 4677
46386, 4675
46386, 4675
46386, 4675
46377, 4671
46373, 4671
46377, 4671
46379, 4672
46382, 4675
46383, 4675
46382, 4675
46373, 4671
46373, 4671
46373, 4671
46374, 4671
46359, 4671
46359, 4671
46359, 4671
46359, 4671
46353, 4671
46318, 4671
46318, 4671
46309, 4671
46418, 4680
46418, 4680
46412, 4680
46410, 4680
46402, 4680
46402, 4680
46092, 4664
46055, 4663
46039, 4662
46024, 4661
46175, 4675
45980, 4665
45979, 4665
45979, 4665
46174, 4675
46295, 4675
46295, 4675
45979, 4665
45979, 4665
45965, 4665
45943, 4665
45948, 4661
45865, 4659
45948, 4661
45865, 4659
44812, 4469
45865, 4659
45854, 4659
45854, 4659
45854, 4659
45814, 4655
45781, 4655
45775, 4655
45775, 4655
45775, 4655
44802, 4466
44734, 4463
44734, 4463
45775, 4655
45754, 4655
45754, 4654
45754, 4654
45737, 4650
45735, 4650
45722, 4652
45695, 4648
45683, 4644
45538, 4622
45537, 4620
45515, 4619
45515, 4619
45516, 4620
45486, 4619
45486, 4619
44694, 4459
44694, 4459
44698, 4459
44624, 4447
44624, 4447
44624, 4447
44624, 4447
44624, 4447
44624, 4447
